Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:20,0:22,,
Swimming,FS,Stimulus,FNW,No,No,0:22,0:24,,
Swimming,FS,Stimulus,FSC,No,No,0:24,0:27,,
Swimming,FS,Stimulus,SW,No,No,0:27,0:34,,
Swimming,FS,Stimulus,FSC,No,No,0:34,0:38,,
Sitting,FS,Stimulus,FSC,Yes,No,0:38,0:41,,
Swimming,FS,Stimulus,FSC,Yes,No,0:41,0:57,*VERY SLOW - NOT FRANTIC AT ALL,
Sitting,FS,Stimulus,FSC,Yes,No,0:57,1:06,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:06,1:32,,
Swimming,FS,Stimulus,FSC,Yes,No,1:32,1:33,,
Swimming,FS,Stimulus,FNW,Yes,No,1:33,2:20,,
Swimming,FS,Stimulus,FSC,Yes,No,2:20,2:23,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:23,2:48,,
Swimming,FS,Stimulus,FSC,Yes,No,2:48,2:52,,
Swimming,FS,Stimulus,FNW,Yes,No,2:52,3:00,,
Swimming,FS,Stimulus,FNW,Yes,No,0:00,0:02,,
Swimming,FC,Control,FNW,Yes,No,0:02,0:05,,
Sitting,FC,Control,FNW,Yes,Yes,0:05,0:15,,
Sitting,FC,Control,FNW,Yes,No,0:15,0:22,,
Swimming,FC,Control,FNW,Yes,No,0:22,0:48,*BARELY SWIMMING BUT TOO MUCH LEG MOVEMENT AND FORWARD MOVEMENT TO COUNT AS SITTING,
Swimming,FC,Control,FCC,Yes,No,0:48,0:56,,
Sitting,FC,Control,FCC,Yes,No,0:56,1:07,,
Swimming,FC,Control,FNW,Yes,No,1:07,1:25,,
Sitting,FC,Control,FNW,Yes,No,1:25,1:27,,
Swimming,FC,Control,FNW,Yes,No,1:27,1:30,,
Sitting,FC,Control,FNW,Yes,No,1:30,1:35,,
Swimming,FC,Control,FNW,Yes,No,1:35,1:49,,
Swimming,FS,Stimulus,FNW,Yes,No,1:49,2:00,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:00,2:06,,
Swimming,FS,Stimulus,FSC,No,No,2:06,2:18,,
Swimming,FS,Stimulus,FSC,Yes,No,2:18,2:20,,
