Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,CW,No,No,0:18,0:20,*All movements very very very very slow throughout trial,
Sitting,FC,Control,FCC,No,No,0:20,0:38,,
Sitting,FC,Control,FCC,No,Yes,0:38,1:41,,
Sitting,FC,Control,FCC,No,No,1:41,1:43,,
Swimming,FC,Control,FCC,No,No,1:43,1:53,"*NOT REALLY SWIMMING, JUST A VERY SLOW ROTATION",
Swimming,FC,Control,FNW,No,No,1:53,2:08,,
Swimming,FS,Stimulus,SW,No,No,2:08,2:16,,
Sitting,FS,Stimulus,SW,No,Yes,2:16,2:37,,
Swimming,FS,Stimulus,SW,No,Yes,2:37,2:43,,
Swimming,FS,Stimulus,SW,No,No,2:43,2:52,,
Swimming,FS,Stimulus,FSC,Yes,No,2:52,3:00,,
Swimming,FS,Stimulus,FSC,Yes,No,0:00,0:21,,
Swimming,FS,Stimulus,FNW,Yes,No,0:21,0:25,,
Swimming,FS,Stimulus,FSC,Yes,No,0:25,2:18,,
