Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,CW,No,No,0:25,0:26,,
Swimming,FC,Control,FCC,No,No,0:26,0:32,,
Swimming,FC,Control,FNW,Yes,No,0:32,0:35,,
Swimming,FC,Control,FCC,Yes,No,0:35,0:37,,
Swimming,FC,Control,FNW,Yes,No,0:37,0:41,,
Swimming,FC,Control,FCC,Yes,No,0:41,1:04,,
Swimming,FC,Control,FNW,Yes,No,1:04,1:26,,
Swimming,FC,Control,FCC,Yes,No,1:26,1:31,,
Swimming,FC,Control,FNW,Yes,No,1:31,1:37,,
Swimming,FC,Control,FCC,Yes,No,1:37,1:47,,
Swimming,FC,Control,FNW,Yes,No,1:47,2:02,,
Sitting,FC,Control,FNW,Yes,Yes,2:02,2:43,,
Swimming,FC,Control,FNW,Yes,No,2:43,2:44,,
Swimming,FC,Control,FCC,Yes,No,2:44,2:48,,
Swimming,FC,Control,FNW,Yes,No,2:48,2:52,,
Swimming,FC,Control,FCC,Yes,No,2:52,2:59,,
Swimming,FC,Control,FNW,Yes,No,2:59,3:00,,
Swimming,FC,Control,FNW,Yes,No,0:00,0:03,,
Swimming,FC,Control,FCC,Yes,No,0:03,0:06,,
Sitting,FC,Control,FCC,Yes,No,0:06,0:07,,
Sitting,FC,Control,FCC,Yes,Yes,0:07,0:27,,
Swimming,FC,Control,FCC,Yes,No,0:27,0:36,,
Swimming,FC,Control,FNW,Yes,No,0:36,0:39,,
Swimming,FC,Control,FCC,Yes,No,0:39,0:43,,
Swimming,FC,Control,FNW,Yes,No,0:43,0:52,,
Sitting,FC,Control,FNW,Yes,Yes,0:52,1:36,,
Swimming,FC,Control,FNW,Yes,No,1:36,1:40,,
Swimming,FS,Stimulus,FNW,Yes,No,1:40,1:43,,
Swimming,FS,Stimulus,FSC,No,No,1:43,1:48,,
Swimming,FS,Stimulus,FSC,Yes,No,1:48,1:51,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:51,2:13,,
Swimming,FS,Stimulus,FSC,Yes,No,2:13,2:25,,
