Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:24,0:30,,
Swimming,FC,Control,FCC,Yes,No,0:30,0:33,,
Swimming,FC,Control,FNW,Yes,No,0:33,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:37,,
Swimming,FC,Control,FNW,Yes,No,0:37,0:51,,
Swimming,FC,Control,FCC,Yes,No,0:51,0:53,,
Swimming,FC,Control,FNW,Yes,No,0:53,0:58,,
Sitting,FC,Control,FNW,Yes,Yes,0:58,1:17,,
Swimming,FC,Control,FNW,Yes,No,1:17,1:22,,
Swimming,FC,Control,FCC,Yes,No,1:22,1:26,,
Sitting,FC,Control,FCC,Yes,Yes,1:26,1:42,,
Swimming,FC,Control,FCC,Yes,No,1:42,1:43,,
Swimming,FC,Control,FNW,Yes,No,1:43,1:47,,
Sitting,FC,Control,FNW,Yes,No,1:47,1:48,,
Sitting,FC,Control,FNW,Yes,Yes,1:48,1:58,,
Swimming,FC,Control,FNW,Yes,No,1:58,2:03,,
Swimming,FC,Control,FCC,Yes,No,2:03,2:06,,
Swimming,FC,Control,FNW,Yes,No,2:06,2:09,,
Swimming,FC,Control,FCC,Yes,No,2:09,2:11,,
Swimming,FC,Control,FNW,Yes,No,2:11,2:18,,
Swimming,FS,Stimulus,FNW,Yes,No,2:18,2:24,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:24,2:36,,
Swimming,FS,Stimulus,FNW,Yes,No,2:36,2:42,,
Swimming,FC,Control,FNW,Yes,No,2:42,2:46,,
Sitting,FC,Control,FCC,Yes,Yes,2:46,3:00,,
Sitting,FC,Control,FCC,Yes,Yes,0:00,0:23,,
Swimming,FC,Control,FNW,Yes,Yes,0:23,0:24,,
Swimming,FC,Control,FNW,Yes,No,0:24,0:30,,
Swimming,FC,Control,FNW,Yes,Yes,0:30,0:34,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:34,0:35,,
Swimming,FS,Stimulus,FNW,Yes,No,0:35,0:38,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:38,0:44,,
Swimming,FS,Stimulus,FSC,Yes,No,0:44,0:48,,
Swimming,FS,Stimulus,FNW,Yes,No,0:48,0:49,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:49,0:53,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:53,0:56,,
Swimming,FS,Stimulus,FNW,Yes,No,0:56,0:58,,
Swimming,FS,Stimulus,FSC,Yes,No,0:58,1:04,,
Swimming,FS,Stimulus,FNW,Yes,No,1:04,1:15,,
Swimming,FS,Stimulus,FSC,Yes,No,1:15,1:16,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:16,1:18,,
Swimming,FS,Stimulus,FSC,Yes,Yes,1:18,1:19,,
Swimming,FS,Stimulus,FSC,Yes,No,1:19,2:09,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:09,2:24,,
